region;ålder;kön;år;Folkmängd
0125 Ekerö;85-89 år;män;2008;67
0125 Ekerö;85-89 år;män;2009;81
0125 Ekerö;85-89 år;män;2010;90
0125 Ekerö;85-89 år;män;2011;94
0125 Ekerö;85-89 år;män;2012;107
0125 Ekerö;85-89 år;män;2013;116
0125 Ekerö;85-89 år;män;2014;105
0125 Ekerö;85-89 år;män;2015;104
0125 Ekerö;85-89 år;män;2016;126
0125 Ekerö;85-89 år;män;2017;124
0125 Ekerö;85-89 år;män;2018;130
0125 Ekerö;90-94 år;män;2008;28
0125 Ekerö;90-94 år;män;2009;19
0125 Ekerö;90-94 år;män;2010;24
0125 Ekerö;90-94 år;män;2011;35
0125 Ekerö;90-94 år;män;2012;33
0125 Ekerö;90-94 år;män;2013;33
0125 Ekerö;90-94 år;män;2014;36
0125 Ekerö;90-94 år;män;2015;40
0125 Ekerö;90-94 år;män;2016;47
0125 Ekerö;90-94 år;män;2017;48
0125 Ekerö;90-94 år;män;2018;49
0125 Ekerö;95-99 år;män;2008;8
0125 Ekerö;95-99 år;män;2009;7
0125 Ekerö;95-99 år;män;2010;6
0125 Ekerö;95-99 år;män;2011;5
0125 Ekerö;95-99 år;män;2012;6
0125 Ekerö;95-99 år;män;2013;6
0125 Ekerö;95-99 år;män;2014;5
0125 Ekerö;95-99 år;män;2015;9
0125 Ekerö;95-99 år;män;2016;10
0125 Ekerö;95-99 år;män;2017;14
0125 Ekerö;95-99 år;män;2018;11
0125 Ekerö;100+ år;män;2008;0
0125 Ekerö;100+ år;män;2009;0
0125 Ekerö;100+ år;män;2010;0
0125 Ekerö;100+ år;män;2011;0
0125 Ekerö;100+ år;män;2012;1
0125 Ekerö;100+ år;män;2013;2
0125 Ekerö;100+ år;män;2014;1
0125 Ekerö;100+ år;män;2015;1
0125 Ekerö;100+ år;män;2016;0
0125 Ekerö;100+ år;män;2017;0
0125 Ekerö;100+ år;män;2018;2
0126 Huddinge;55-59 år;män;2008;2550
0126 Huddinge;55-59 år;män;2009;2565
0126 Huddinge;55-59 år;män;2010;2610
0126 Huddinge;55-59 år;män;2011;2704
0126 Huddinge;55-59 år;män;2012;2800
0126 Huddinge;55-59 år;män;2013;2910
0126 Huddinge;55-59 år;män;2014;2978
0126 Huddinge;55-59 år;män;2015;3006
0126 Huddinge;55-59 år;män;2016;3052
0126 Huddinge;55-59 år;män;2017;3133
0126 Huddinge;55-59 år;män;2018;3225
0126 Huddinge;60-64 år;män;2008;2650
0126 Huddinge;60-64 år;män;2009;2564
0126 Huddinge;60-64 år;män;2010;2482
0126 Huddinge;60-64 år;män;2011;2389
0126 Huddinge;60-64 år;män;2012;2315
0126 Huddinge;60-64 år;män;2013;2292
0126 Huddinge;60-64 år;män;2014;2343
0126 Huddinge;60-64 år;män;2015;2370
0126 Huddinge;60-64 år;män;2016;2471
0126 Huddinge;60-64 år;män;2017;2553
0126 Huddinge;60-64 år;män;2018;2664
0126 Huddinge;65-69 år;män;2008;1833
0126 Huddinge;65-69 år;män;2009;1989
0126 Huddinge;65-69 år;män;2010;2147
0126 Huddinge;65-69 år;män;2011;2276
0126 Huddinge;65-69 år;män;2012;2347
0126 Huddinge;65-69 år;män;2013;2329
0126 Huddinge;65-69 år;män;2014;2267
0126 Huddinge;65-69 år;män;2015;2194
0126 Huddinge;65-69 år;män;2016;2121
0126 Huddinge;65-69 år;män;2017;2071
0126 Huddinge;65-69 år;män;2018;2053
0126 Huddinge;70-74 år;män;2008;1328
0126 Huddinge;70-74 år;män;2009;1381
0126 Huddinge;70-74 år;män;2010;1407
0126 Huddinge;70-74 år;män;2011;1443
0126 Huddinge;70-74 år;män;2012;1521
0126 Huddinge;70-74 år;män;2013;1570
0126 Huddinge;70-74 år;män;2014;1723
0126 Huddinge;70-74 år;män;2015;1854
0126 Huddinge;70-74 år;män;2016;1989
0126 Huddinge;70-74 år;män;2017;2058
0126 Huddinge;70-74 år;män;2018;2051
0126 Huddinge;75-79 år;män;2008;870
0126 Huddinge;75-79 år;män;2009;881
0126 Huddinge;75-79 år;män;2010;901
0126 Huddinge;75-79 år;män;2011;936
0126 Huddinge;75-79 år;män;2012;980
0126 Huddinge;75-79 år;män;2013;1100
0126 Huddinge;75-79 år;män;2014;1152
0126 Huddinge;75-79 år;män;2015;1169
0126 Huddinge;75-79 år;män;2016;1213
0126 Huddinge;75-79 år;män;2017;1280
0126 Huddinge;75-79 år;män;2018;1307
0126 Huddinge;80-84 år;män;2008;590
0126 Huddinge;80-84 år;män;2009;595
0126 Huddinge;80-84 år;män;2010;604
0126 Huddinge;80-84 år;män;2011;618
0126 Huddinge;80-84 år;män;2012;634
0126 Huddinge;80-84 år;män;2013;629
0126 Huddinge;80-84 år;män;2014;626
0126 Huddinge;80-84 år;män;2015;670
0126 Huddinge;80-84 år;män;2016;697
0126 Huddinge;80-84 år;män;2017;733
0126 Huddinge;80-84 år;män;2018;822
0126 Huddinge;85-89 år;män;2008;306
0126 Huddinge;85-89 år;män;2009;321
0126 Huddinge;85-89 år;män;2010;313
0126 Huddinge;85-89 år;män;2011;319
0126 Huddinge;85-89 år;män;2012;346
0126 Huddinge;85-89 år;män;2013;366
0126 Huddinge;85-89 år;män;2014;372
0126 Huddinge;85-89 år;män;2015;357
0126 Huddinge;85-89 år;män;2016;365
0126 Huddinge;85-89 år;män;2017;389
0126 Huddinge;85-89 år;män;2018;390
0126 Huddinge;90-94 år;män;2008;71
0126 Huddinge;90-94 år;män;2009;81
0126 Huddinge;90-94 år;män;2010;99
0126 Huddinge;90-94 år;män;2011;106
0126 Huddinge;90-94 år;män;2012;113
0126 Huddinge;90-94 år;män;2013;119
0126 Huddinge;90-94 år;män;2014;121
0126 Huddinge;90-94 år;män;2015;134
0126 Huddinge;90-94 år;män;2016;137
0126 Huddinge;90-94 år;män;2017;136
0126 Huddinge;90-94 år;män;2018;147
0126 Huddinge;95-99 år;män;2008;11
0126 Huddinge;95-99 år;män;2009;15
0126 Huddinge;95-99 år;män;2010;14
0126 Huddinge;95-99 år;män;2011;12
0126 Huddinge;95-99 år;män;2012;16
0126 Huddinge;95-99 år;män;2013;12
0126 Huddinge;95-99 år;män;2014;17
0126 Huddinge;95-99 år;män;2015;21
0126 Huddinge;95-99 år;män;2016;25
0126 Huddinge;95-99 år;män;2017;30
0126 Huddinge;95-99 år;män;2018;28
0126 Huddinge;100+ år;män;2008;0
0126 Huddinge;100+ år;män;2009;0
0126 Huddinge;100+ år;män;2010;1
0126 Huddinge;100+ år;män;2011;3
0126 Huddinge;100+ år;män;2012;3
0126 Huddinge;100+ år;män;2013;2
0126 Huddinge;100+ år;män;2014;1
0126 Huddinge;100+ år;män;2015;2
0126 Huddinge;100+ år;män;2016;3
0126 Huddinge;100+ år;män;2017;1
0126 Huddinge;100+ år;män;2018;0
0127 Botkyrka;55-59 år;män;2008;2259
0127 Botkyrka;55-59 år;män;2009;2251
0127 Botkyrka;55-59 år;män;2010;2247
0127 Botkyrka;55-59 år;män;2011;2314
0127 Botkyrka;55-59 år;män;2012;2386
0127 Botkyrka;55-59 år;män;2013;2431
0127 Botkyrka;55-59 år;män;2014;2530
0127 Botkyrka;55-59 år;män;2015;2583
0127 Botkyrka;55-59 år;män;2016;2579
0127 Botkyrka;55-59 år;män;2017;2641
0127 Botkyrka;55-59 år;män;2018;2721
0127 Botkyrka;60-64 år;män;2008;2386
0127 Botkyrka;60-64 år;män;2009;2344
0127 Botkyrka;60-64 år;män;2010;2307
0127 Botkyrka;60-64 år;män;2011;2224
0127 Botkyrka;60-64 år;män;2012;2141
0127 Botkyrka;60-64 år;män;2013;2072
0127 Botkyrka;60-64 år;män;2014;2075
0127 Botkyrka;60-64 år;män;2015;2136
0127 Botkyrka;60-64 år;män;2016;2181
0127 Botkyrka;60-64 år;män;2017;2250
0127 Botkyrka;60-64 år;män;2018;2268
0127 Botkyrka;65-69 år;män;2008;1769
0127 Botkyrka;65-69 år;män;2009;1862
0127 Botkyrka;65-69 år;män;2010;1953
0127 Botkyrka;65-69 år;män;2011;2044
0127 Botkyrka;65-69 år;män;2012;2044
0127 Botkyrka;65-69 år;män;2013;2094
0127 Botkyrka;65-69 år;män;2014;2068
0127 Botkyrka;65-69 år;män;2015;2032
0127 Botkyrka;65-69 år;män;2016;1935
0127 Botkyrka;65-69 år;män;2017;1857
0127 Botkyrka;65-69 år;män;2018;1833
0127 Botkyrka;70-74 år;män;2008;1164
0127 Botkyrka;70-74 år;män;2009;1235
0127 Botkyrka;70-74 år;män;2010;1287
0127 Botkyrka;70-74 år;män;2011;1341
0127 Botkyrka;70-74 år;män;2012;1461
0127 Botkyrka;70-74 år;män;2013;1516
0127 Botkyrka;70-74 år;män;2014;1599
0127 Botkyrka;70-74 år;män;2015;1670
0127 Botkyrka;70-74 år;män;2016;1747
0127 Botkyrka;70-74 år;män;2017;1782
0127 Botkyrka;70-74 år;män;2018;1794
0127 Botkyrka;75-79 år;män;2008;720
0127 Botkyrka;75-79 år;män;2009;767
0127 Botkyrka;75-79 år;män;2010;801
0127 Botkyrka;75-79 år;män;2011;844
0127 Botkyrka;75-79 år;män;2012;882
0127 Botkyrka;75-79 år;män;2013;951
0127 Botkyrka;75-79 år;män;2014;1012
0127 Botkyrka;75-79 år;män;2015;1062
0127 Botkyrka;75-79 år;män;2016;1091
0127 Botkyrka;75-79 år;män;2017;1159
0127 Botkyrka;75-79 år;män;2018;1201
0127 Botkyrka;80-84 år;män;2008;483
0127 Botkyrka;80-84 år;män;2009;482
0127 Botkyrka;80-84 år;män;2010;504
0127 Botkyrka;80-84 år;män;2011;501
0127 Botkyrka;80-84 år;män;2012;522
0127 Botkyrka;80-84 år;män;2013;545
0127 Botkyrka;80-84 år;män;2014;581
0127 Botkyrka;80-84 år;män;2015;599
0127 Botkyrka;80-84 år;män;2016;614
0127 Botkyrka;80-84 år;män;2017;650
0127 Botkyrka;80-84 år;män;2018;698
0127 Botkyrka;85-89 år;män;2008;204
0127 Botkyrka;85-89 år;män;2009;217
0127 Botkyrka;85-89 år;män;2010;236
0127 Botkyrka;85-89 år;män;2011;273
0127 Botkyrka;85-89 år;män;2012;271
0127 Botkyrka;85-89 år;män;2013;286
0127 Botkyrka;85-89 år;män;2014;291
0127 Botkyrka;85-89 år;män;2015;309
0127 Botkyrka;85-89 år;män;2016;313
0127 Botkyrka;85-89 år;män;2017;311
0127 Botkyrka;85-89 år;män;2018;323
0127 Botkyrka;90-94 år;män;2008;64
0127 Botkyrka;90-94 år;män;2009;63
0127 Botkyrka;90-94 år;män;2010;68
0127 Botkyrka;90-94 år;män;2011;77
0127 Botkyrka;90-94 år;män;2012;87
0127 Botkyrka;90-94 år;män;2013;90
0127 Botkyrka;90-94 år;män;2014;93
0127 Botkyrka;90-94 år;män;2015;92
0127 Botkyrka;90-94 år;män;2016;122
0127 Botkyrka;90-94 år;män;2017;120
0127 Botkyrka;90-94 år;män;2018;131
0127 Botkyrka;95-99 år;män;2008;9
0127 Botkyrka;95-99 år;män;2009;12
0127 Botkyrka;95-99 år;män;2010;12
0127 Botkyrka;95-99 år;män;2011;15
0127 Botkyrka;95-99 år;män;2012;16
0127 Botkyrka;95-99 år;män;2013;16
0127 Botkyrka;95-99 år;män;2014;13
0127 Botkyrka;95-99 år;män;2015;16
0127 Botkyrka;95-99 år;män;2016;13
0127 Botkyrka;95-99 år;män;2017;18
0127 Botkyrka;95-99 år;män;2018;14
0127 Botkyrka;100+ år;män;2008;2
0127 Botkyrka;100+ år;män;2009;4
0127 Botkyrka;100+ år;män;2010;2
0127 Botkyrka;100+ år;män;2011;1
0127 Botkyrka;100+ år;män;2012;2
0127 Botkyrka;100+ år;män;2013;2
0127 Botkyrka;100+ år;män;2014;1
0127 Botkyrka;100+ år;män;2015;1
0127 Botkyrka;100+ år;män;2016;1
0127 Botkyrka;100+ år;män;2017;0
0127 Botkyrka;100+ år;män;2018;0
0128 Salem;55-59 år;män;2008;362
0128 Salem;55-59 år;män;2009;363
0128 Salem;55-59 år;män;2010;361
0128 Salem;55-59 år;män;2011;365
0128 Salem;55-59 år;män;2012;339
0128 Salem;55-59 år;män;2013;353
0128 Salem;55-59 år;män;2014;353
0128 Salem;55-59 år;män;2015;367
0128 Salem;55-59 år;män;2016;373
0128 Salem;55-59 år;män;2017;405
0128 Salem;55-59 år;män;2018;435
0128 Salem;60-64 år;män;2008;476
0128 Salem;60-64 år;män;2009;451
0128 Salem;60-64 år;män;2010;421
0128 Salem;60-64 år;män;2011;393
0128 Salem;60-64 år;män;2012;382
0128 Salem;60-64 år;män;2013;350
0128 Salem;60-64 år;män;2014;337
0128 Salem;60-64 år;män;2015;338
0128 Salem;60-64 år;män;2016;344
0128 Salem;60-64 år;män;2017;322
0128 Salem;60-64 år;män;2018;329
0128 Salem;65-69 år;män;2008;388
0128 Salem;65-69 år;män;2009;406
0128 Salem;65-69 år;män;2010;422
0128 Salem;65-69 år;män;2011;429
0128 Salem;65-69 år;män;2012;424
0128 Salem;65-69 år;män;2013;438
0128 Salem;65-69 år;män;2014;411
0128 Salem;65-69 år;män;2015;385
0128 Salem;65-69 år;män;2016;356
0128 Salem;65-69 år;män;2017;338
0128 Salem;65-69 år;män;2018;311
0128 Salem;70-74 år;män;2008;259
0128 Salem;70-74 år;män;2009;291
0128 Salem;70-74 år;män;2010;310
0128 Salem;70-74 år;män;2011;312
0128 Salem;70-74 år;män;2012;338
0128 Salem;70-74 år;män;2013;343
0128 Salem;70-74 år;män;2014;364
0128 Salem;70-74 år;män;2015;385
0128 Salem;70-74 år;män;2016;387
0128 Salem;70-74 år;män;2017;383
0128 Salem;70-74 år;män;2018;386
0128 Salem;75-79 år;män;2008;170
0128 Salem;75-79 år;män;2009;179
0128 Salem;75-79 år;män;2010;178
0128 Salem;75-79 år;män;2011;203
0128 Salem;75-79 år;män;2012;210
0128 Salem;75-79 år;män;2013;227
0128 Salem;75-79 år;män;2014;256
0128 Salem;75-79 år;män;2015;265
0128 Salem;75-79 år;män;2016;278
0128 Salem;75-79 år;män;2017;306
0128 Salem;75-79 år;män;2018;302
0128 Salem;80-84 år;män;2008;97
0128 Salem;80-84 år;män;2009;102
0128 Salem;80-84 år;män;2010;121
0128 Salem;80-84 år;män;2011;122
0128 Salem;80-84 år;män;2012;128
0128 Salem;80-84 år;män;2013;129
0128 Salem;80-84 år;män;2014;132
0128 Salem;80-84 år;män;2015;132
0128 Salem;80-84 år;män;2016;153
0128 Salem;80-84 år;män;2017;164
0128 Salem;80-84 år;män;2018;193
0128 Salem;85-89 år;män;2008;56
0128 Salem;85-89 år;män;2009;57
0128 Salem;85-89 år;män;2010;59
0128 Salem;85-89 år;män;2011;66
0128 Salem;85-89 år;män;2012;70
0128 Salem;85-89 år;män;2013;76
0128 Salem;85-89 år;män;2014;70
0128 Salem;85-89 år;män;2015;76
0128 Salem;85-89 år;män;2016;82
0128 Salem;85-89 år;män;2017;84
0128 Salem;85-89 år;män;2018;84
0128 Salem;90-94 år;män;2008;5
0128 Salem;90-94 år;män;2009;10
0128 Salem;90-94 år;män;2010;18
0128 Salem;90-94 år;män;2011;25
0128 Salem;90-94 år;män;2012;23
0128 Salem;90-94 år;män;2013;24
0128 Salem;90-94 år;män;2014;33
0128 Salem;90-94 år;män;2015;33
0128 Salem;90-94 år;män;2016;32
0128 Salem;90-94 år;män;2017;32
0128 Salem;90-94 år;män;2018;34
0128 Salem;95-99 år;män;2008;6
0128 Salem;95-99 år;män;2009;7
0128 Salem;95-99 år;män;2010;5
0128 Salem;95-99 år;män;2011;2
0128 Salem;95-99 år;män;2012;1
0128 Salem;95-99 år;män;2013;1
0128 Salem;95-99 år;män;2014;1
0128 Salem;95-99 år;män;2015;6
0128 Salem;95-99 år;män;2016;9
0128 Salem;95-99 år;män;2017;7
0128 Salem;95-99 år;män;2018;8
0128 Salem;100+ år;män;2008;0
0128 Salem;100+ år;män;2009;0
0128 Salem;100+ år;män;2010;1
0128 Salem;100+ år;män;2011;1
0128 Salem;100+ år;män;2012;3
0128 Salem;100+ år;män;2013;2
0128 Salem;100+ år;män;2014;1
0128 Salem;100+ år;män;2015;1
0128 Salem;100+ år;män;2016;1
0128 Salem;100+ år;män;2017;1
0128 Salem;100+ år;män;2018;0
0136 Haninge;55-59 år;män;2008;2136
0136 Haninge;55-59 år;män;2009;2088
0136 Haninge;55-59 år;män;2010;2048
0136 Haninge;55-59 år;män;2011;2092
0136 Haninge;55-59 år;män;2012;2118
0136 Haninge;55-59 år;män;2013;2188
0136 Haninge;55-59 år;män;2014;2252
0136 Haninge;55-59 år;män;2015;2278
0136 Haninge;55-59 år;män;2016;2246
0136 Haninge;55-59 år;män;2017;2363
0136 Haninge;55-59 år;män;2018;2488
0136 Haninge;60-64 år;män;2008;2521
0136 Haninge;60-64 år;män;2009;2431
0136 Haninge;60-64 år;män;2010;2328
0136 Haninge;60-64 år;män;2011;2238
0136 Haninge;60-64 år;män;2012;2111
0136 Haninge;60-64 år;män;2013;1979
0136 Haninge;60-64 år;män;2014;1918
0136 Haninge;60-64 år;män;2015;1901
0136 Haninge;60-64 år;män;2016;1968
0136 Haninge;60-64 år;män;2017;1986
0136 Haninge;60-64 år;män;2018;2042
0136 Haninge;65-69 år;män;2008;1926
0136 Haninge;65-69 år;män;2009;2039
0136 Haninge;65-69 år;män;2010;2179
0136 Haninge;65-69 år;män;2011;2240
0136 Haninge;65-69 år;män;2012;2250
0136 Haninge;65-69 år;män;2013;2281
0136 Haninge;65-69 år;män;2014;2178
0136 Haninge;65-69 år;män;2015;2095
0136 Haninge;65-69 år;män;2016;1974
0136 Haninge;65-69 år;män;2017;1879
0136 Haninge;65-69 år;män;2018;1784
0136 Haninge;70-74 år;män;2008;1173
0136 Haninge;70-74 år;män;2009;1263
0136 Haninge;70-74 år;män;2010;1319
0136 Haninge;70-74 år;män;2011;1451
0136 Haninge;70-74 år;män;2012;1579
0136 Haninge;70-74 år;män;2013;1671
0136 Haninge;70-74 år;män;2014;1792
0136 Haninge;70-74 år;män;2015;1921
0136 Haninge;70-74 år;män;2016;1980
0136 Haninge;70-74 år;män;2017;1986
0136 Haninge;70-74 år;män;2018;1989
0136 Haninge;75-79 år;män;2008;757
0136 Haninge;75-79 år;män;2009;808
0136 Haninge;75-79 år;män;2010;832
0136 Haninge;75-79 år;män;2011;861
0136 Haninge;75-79 år;män;2012;897
0136 Haninge;75-79 år;män;2013;962
0136 Haninge;75-79 år;män;2014;1061
0136 Haninge;75-79 år;män;2015;1116
0136 Haninge;75-79 år;män;2016;1218
0136 Haninge;75-79 år;män;2017;1328
0136 Haninge;75-79 år;män;2018;1411
0136 Haninge;80-84 år;män;2008;378
0136 Haninge;80-84 år;män;2009;394
0136 Haninge;80-84 år;män;2010;464
0136 Haninge;80-84 år;män;2011;497
0136 Haninge;80-84 år;män;2012;542
0136 Haninge;80-84 år;män;2013;567
0136 Haninge;80-84 år;män;2014;591
0136 Haninge;80-84 år;män;2015;612
0136 Haninge;80-84 år;män;2016;634
0136 Haninge;80-84 år;män;2017;686
0136 Haninge;80-84 år;män;2018;734
0136 Haninge;85-89 år;män;2008;216
0136 Haninge;85-89 år;män;2009;209
0136 Haninge;85-89 år;män;2010;212
0136 Haninge;85-89 år;män;2011;209
0136 Haninge;85-89 år;män;2012;209
0136 Haninge;85-89 år;män;2013;228
0136 Haninge;85-89 år;män;2014;236
0136 Haninge;85-89 år;män;2015;259
0136 Haninge;85-89 år;män;2016;292
0136 Haninge;85-89 år;män;2017;328
0136 Haninge;85-89 år;män;2018;353
0136 Haninge;90-94 år;män;2008;60
0136 Haninge;90-94 år;män;2009;65
0136 Haninge;90-94 år;män;2010;74
0136 Haninge;90-94 år;män;2011;71
0136 Haninge;90-94 år;män;2012;64
0136 Haninge;90-94 år;män;2013;75
0136 Haninge;90-94 år;män;2014;79
0136 Haninge;90-94 år;män;2015;88
0136 Haninge;90-94 år;män;2016;96
0136 Haninge;90-94 år;män;2017;91
0136 Haninge;90-94 år;män;2018;100
0136 Haninge;95-99 år;män;2008;10
0136 Haninge;95-99 år;män;2009;11
0136 Haninge;95-99 år;män;2010;13
0136 Haninge;95-99 år;män;2011;10
0136 Haninge;95-99 år;män;2012;15
0136 Haninge;95-99 år;män;2013;14
0136 Haninge;95-99 år;män;2014;19
0136 Haninge;95-99 år;män;2015;15
0136 Haninge;95-99 år;män;2016;19
0136 Haninge;95-99 år;män;2017;18
0136 Haninge;95-99 år;män;2018;19
0136 Haninge;100+ år;män;2008;1
0136 Haninge;100+ år;män;2009;2
0136 Haninge;100+ år;män;2010;1
0136 Haninge;100+ år;män;2011;3
0136 Haninge;100+ år;män;2012;1
0136 Haninge;100+ år;män;2013;2
0136 Haninge;100+ år;män;2014;0
0136 Haninge;100+ år;män;2015;1
0136 Haninge;100+ år;män;2016;1
0136 Haninge;100+ år;män;2017;1
0136 Haninge;100+ år;män;2018;0
0138 Tyresö;55-59 år;män;2008;1048
0138 Tyresö;55-59 år;män;2009;1010
0138 Tyresö;55-59 år;män;2010;990
0138 Tyresö;55-59 år;män;2011;1026
0138 Tyresö;55-59 år;män;2012;1086
0138 Tyresö;55-59 år;män;2013;1116
0138 Tyresö;55-59 år;män;2014;1196
0138 Tyresö;55-59 år;män;2015;1260
0138 Tyresö;55-59 år;män;2016;1312
0138 Tyresö;55-59 år;män;2017;1383
0138 Tyresö;55-59 år;män;2018;1473
0138 Tyresö;60-64 år;män;2008;1197
0138 Tyresö;60-64 år;män;2009;1176
0138 Tyresö;60-64 år;män;2010;1113
0138 Tyresö;60-64 år;män;2011;1067
0138 Tyresö;60-64 år;män;2012;1003
0138 Tyresö;60-64 år;män;2013;971
0138 Tyresö;60-64 år;män;2014;935
0138 Tyresö;60-64 år;män;2015;921
0138 Tyresö;60-64 år;män;2016;951
0138 Tyresö;60-64 år;män;2017;1002
0138 Tyresö;60-64 år;män;2018;1046
0138 Tyresö;65-69 år;män;2008;1066
0138 Tyresö;65-69 år;män;2009;1106
0138 Tyresö;65-69 år;män;2010;1134
0138 Tyresö;65-69 år;män;2011;1152
0138 Tyresö;65-69 år;män;2012;1165
0138 Tyresö;65-69 år;män;2013;1087
0138 Tyresö;65-69 år;män;2014;1085
0138 Tyresö;65-69 år;män;2015;1020
0138 Tyresö;65-69 år;män;2016;975
0138 Tyresö;65-69 år;män;2017;941
0138 Tyresö;65-69 år;män;2018;898
0138 Tyresö;70-74 år;män;2008;740
0138 Tyresö;70-74 år;män;2009;766
0138 Tyresö;70-74 år;män;2010;804
0138 Tyresö;70-74 år;män;2011;817
0138 Tyresö;70-74 år;män;2012;842
0138 Tyresö;70-74 år;män;2013;962
