region;ålder;kön;år;Folkmängd
0123 Järfälla;90-94 år;kvinnor;2011;219
0123 Järfälla;90-94 år;kvinnor;2012;240
0123 Järfälla;90-94 år;kvinnor;2013;258
0123 Järfälla;90-94 år;kvinnor;2014;266
0123 Järfälla;90-94 år;kvinnor;2015;276
0123 Järfälla;90-94 år;kvinnor;2016;272
0123 Järfälla;90-94 år;kvinnor;2017;256
0123 Järfälla;90-94 år;kvinnor;2018;269
0123 Järfälla;95-99 år;kvinnor;2008;32
0123 Järfälla;95-99 år;kvinnor;2009;40
0123 Järfälla;95-99 år;kvinnor;2010;47
0123 Järfälla;95-99 år;kvinnor;2011;58
0123 Järfälla;95-99 år;kvinnor;2012;62
0123 Järfälla;95-99 år;kvinnor;2013;66
0123 Järfälla;95-99 år;kvinnor;2014;59
0123 Järfälla;95-99 år;kvinnor;2015;71
0123 Järfälla;95-99 år;kvinnor;2016;62
0123 Järfälla;95-99 år;kvinnor;2017;66
0123 Järfälla;95-99 år;kvinnor;2018;83
0123 Järfälla;100+ år;kvinnor;2008;2
0123 Järfälla;100+ år;kvinnor;2009;2
0123 Järfälla;100+ år;kvinnor;2010;5
0123 Järfälla;100+ år;kvinnor;2011;8
0123 Järfälla;100+ år;kvinnor;2012;6
0123 Järfälla;100+ år;kvinnor;2013;10
0123 Järfälla;100+ år;kvinnor;2014;9
0123 Järfälla;100+ år;kvinnor;2015;11
0123 Järfälla;100+ år;kvinnor;2016;14
0123 Järfälla;100+ år;kvinnor;2017;16
0123 Järfälla;100+ år;kvinnor;2018;17
0125 Ekerö;55-59 år;kvinnor;2008;646
0125 Ekerö;55-59 år;kvinnor;2009;646
0125 Ekerö;55-59 år;kvinnor;2010;633
0125 Ekerö;55-59 år;kvinnor;2011;652
0125 Ekerö;55-59 år;kvinnor;2012;687
0125 Ekerö;55-59 år;kvinnor;2013;705
0125 Ekerö;55-59 år;kvinnor;2014;735
0125 Ekerö;55-59 år;kvinnor;2015;746
0125 Ekerö;55-59 år;kvinnor;2016;788
0125 Ekerö;55-59 år;kvinnor;2017;823
0125 Ekerö;55-59 år;kvinnor;2018;854
0125 Ekerö;60-64 år;kvinnor;2008;852
0125 Ekerö;60-64 år;kvinnor;2009;799
0125 Ekerö;60-64 år;kvinnor;2010;778
0125 Ekerö;60-64 år;kvinnor;2011;734
0125 Ekerö;60-64 år;kvinnor;2012;681
0125 Ekerö;60-64 år;kvinnor;2013;643
0125 Ekerö;60-64 år;kvinnor;2014;632
0125 Ekerö;60-64 år;kvinnor;2015;609
0125 Ekerö;60-64 år;kvinnor;2016;622
0125 Ekerö;60-64 år;kvinnor;2017;645
0125 Ekerö;60-64 år;kvinnor;2018;700
0125 Ekerö;65-69 år;kvinnor;2008;622
0125 Ekerö;65-69 år;kvinnor;2009;690
0125 Ekerö;65-69 år;kvinnor;2010;764
0125 Ekerö;65-69 år;kvinnor;2011;819
0125 Ekerö;65-69 år;kvinnor;2012;816
0125 Ekerö;65-69 år;kvinnor;2013;805
0125 Ekerö;65-69 år;kvinnor;2014;750
0125 Ekerö;65-69 år;kvinnor;2015;735
0125 Ekerö;65-69 år;kvinnor;2016;701
0125 Ekerö;65-69 år;kvinnor;2017;656
0125 Ekerö;65-69 år;kvinnor;2018;614
0125 Ekerö;70-74 år;kvinnor;2008;406
0125 Ekerö;70-74 år;kvinnor;2009;438
0125 Ekerö;70-74 år;kvinnor;2010;446
0125 Ekerö;70-74 år;kvinnor;2011;451
0125 Ekerö;70-74 år;kvinnor;2012;509
0125 Ekerö;70-74 år;kvinnor;2013;570
0125 Ekerö;70-74 år;kvinnor;2014;642
0125 Ekerö;70-74 år;kvinnor;2015;701
0125 Ekerö;70-74 år;kvinnor;2016;751
0125 Ekerö;70-74 år;kvinnor;2017;740
0125 Ekerö;70-74 år;kvinnor;2018;741
0125 Ekerö;75-79 år;kvinnor;2008;260
0125 Ekerö;75-79 år;kvinnor;2009;276
0125 Ekerö;75-79 år;kvinnor;2010;301
0125 Ekerö;75-79 år;kvinnor;2011;310
0125 Ekerö;75-79 år;kvinnor;2012;335
0125 Ekerö;75-79 år;kvinnor;2013;373
0125 Ekerö;75-79 år;kvinnor;2014;403
0125 Ekerö;75-79 år;kvinnor;2015;406
0125 Ekerö;75-79 år;kvinnor;2016;410
0125 Ekerö;75-79 år;kvinnor;2017;470
0125 Ekerö;75-79 år;kvinnor;2018;525
0125 Ekerö;80-84 år;kvinnor;2008;213
0125 Ekerö;80-84 år;kvinnor;2009;198
0125 Ekerö;80-84 år;kvinnor;2010;194
0125 Ekerö;80-84 år;kvinnor;2011;214
0125 Ekerö;80-84 år;kvinnor;2012;225
0125 Ekerö;80-84 år;kvinnor;2013;220
0125 Ekerö;80-84 år;kvinnor;2014;230
0125 Ekerö;80-84 år;kvinnor;2015;263
0125 Ekerö;80-84 år;kvinnor;2016;264
0125 Ekerö;80-84 år;kvinnor;2017;286
0125 Ekerö;80-84 år;kvinnor;2018;325
0125 Ekerö;85-89 år;kvinnor;2008;159
0125 Ekerö;85-89 år;kvinnor;2009;148
0125 Ekerö;85-89 år;kvinnor;2010;152
0125 Ekerö;85-89 år;kvinnor;2011;143
0125 Ekerö;85-89 år;kvinnor;2012;145
0125 Ekerö;85-89 år;kvinnor;2013;156
0125 Ekerö;85-89 år;kvinnor;2014;146
0125 Ekerö;85-89 år;kvinnor;2015;135
0125 Ekerö;85-89 år;kvinnor;2016;160
0125 Ekerö;85-89 år;kvinnor;2017;166
0125 Ekerö;85-89 år;kvinnor;2018;158
0125 Ekerö;90-94 år;kvinnor;2008;76
0125 Ekerö;90-94 år;kvinnor;2009;90
0125 Ekerö;90-94 år;kvinnor;2010;90
0125 Ekerö;90-94 år;kvinnor;2011;87
0125 Ekerö;90-94 år;kvinnor;2012;85
0125 Ekerö;90-94 år;kvinnor;2013;80
0125 Ekerö;90-94 år;kvinnor;2014;76
0125 Ekerö;90-94 år;kvinnor;2015;71
0125 Ekerö;90-94 år;kvinnor;2016;71
0125 Ekerö;90-94 år;kvinnor;2017;81
0125 Ekerö;90-94 år;kvinnor;2018;93
0125 Ekerö;95-99 år;kvinnor;2008;19
0125 Ekerö;95-99 år;kvinnor;2009;22
0125 Ekerö;95-99 år;kvinnor;2010;29
0125 Ekerö;95-99 år;kvinnor;2011;30
0125 Ekerö;95-99 år;kvinnor;2012;23
0125 Ekerö;95-99 år;kvinnor;2013;17
0125 Ekerö;95-99 år;kvinnor;2014;19
0125 Ekerö;95-99 år;kvinnor;2015;26
0125 Ekerö;95-99 år;kvinnor;2016;30
0125 Ekerö;95-99 år;kvinnor;2017;25
0125 Ekerö;95-99 år;kvinnor;2018;24
0125 Ekerö;100+ år;kvinnor;2008;3
0125 Ekerö;100+ år;kvinnor;2009;2
0125 Ekerö;100+ år;kvinnor;2010;3
0125 Ekerö;100+ år;kvinnor;2011;2
0125 Ekerö;100+ år;kvinnor;2012;4
0125 Ekerö;100+ år;kvinnor;2013;3
0125 Ekerö;100+ år;kvinnor;2014;2
0125 Ekerö;100+ år;kvinnor;2015;3
0125 Ekerö;100+ år;kvinnor;2016;4
0125 Ekerö;100+ år;kvinnor;2017;2
0125 Ekerö;100+ år;kvinnor;2018;3
0126 Huddinge;55-59 år;kvinnor;2008;2482
0126 Huddinge;55-59 år;kvinnor;2009;2419
0126 Huddinge;55-59 år;kvinnor;2010;2468
0126 Huddinge;55-59 år;kvinnor;2011;2535
0126 Huddinge;55-59 år;kvinnor;2012;2598
0126 Huddinge;55-59 år;kvinnor;2013;2698
0126 Huddinge;55-59 år;kvinnor;2014;2765
0126 Huddinge;55-59 år;kvinnor;2015;2784
0126 Huddinge;55-59 år;kvinnor;2016;2860
0126 Huddinge;55-59 år;kvinnor;2017;2937
0126 Huddinge;55-59 år;kvinnor;2018;3025
0126 Huddinge;60-64 år;kvinnor;2008;2699
0126 Huddinge;60-64 år;kvinnor;2009;2684
0126 Huddinge;60-64 år;kvinnor;2010;2585
0126 Huddinge;60-64 år;kvinnor;2011;2467
0126 Huddinge;60-64 år;kvinnor;2012;2339
0126 Huddinge;60-64 år;kvinnor;2013;2280
0126 Huddinge;60-64 år;kvinnor;2014;2223
0126 Huddinge;60-64 år;kvinnor;2015;2279
0126 Huddinge;60-64 år;kvinnor;2016;2325
0126 Huddinge;60-64 år;kvinnor;2017;2391
0126 Huddinge;60-64 år;kvinnor;2018;2496
0126 Huddinge;65-69 år;kvinnor;2008;1917
0126 Huddinge;65-69 år;kvinnor;2009;2065
0126 Huddinge;65-69 år;kvinnor;2010;2200
0126 Huddinge;65-69 år;kvinnor;2011;2330
0126 Huddinge;65-69 år;kvinnor;2012;2441
0126 Huddinge;65-69 år;kvinnor;2013;2471
0126 Huddinge;65-69 år;kvinnor;2014;2461
0126 Huddinge;65-69 år;kvinnor;2015;2359
0126 Huddinge;65-69 år;kvinnor;2016;2257
0126 Huddinge;65-69 år;kvinnor;2017;2151
0126 Huddinge;65-69 år;kvinnor;2018;2086
0126 Huddinge;70-74 år;kvinnor;2008;1434
0126 Huddinge;70-74 år;kvinnor;2009;1472
0126 Huddinge;70-74 år;kvinnor;2010;1475
0126 Huddinge;70-74 år;kvinnor;2011;1525
0126 Huddinge;70-74 år;kvinnor;2012;1624
0126 Huddinge;70-74 år;kvinnor;2013;1754
0126 Huddinge;70-74 år;kvinnor;2014;1881
0126 Huddinge;70-74 år;kvinnor;2015;2008
0126 Huddinge;70-74 år;kvinnor;2016;2106
0126 Huddinge;70-74 år;kvinnor;2017;2204
0126 Huddinge;70-74 år;kvinnor;2018;2212
0126 Huddinge;75-79 år;kvinnor;2008;1144
0126 Huddinge;75-79 år;kvinnor;2009;1159
0126 Huddinge;75-79 år;kvinnor;2010;1167
0126 Huddinge;75-79 år;kvinnor;2011;1179
0126 Huddinge;75-79 år;kvinnor;2012;1201
0126 Huddinge;75-79 år;kvinnor;2013;1232
0126 Huddinge;75-79 år;kvinnor;2014;1271
0126 Huddinge;75-79 år;kvinnor;2015;1313
0126 Huddinge;75-79 år;kvinnor;2016;1391
0126 Huddinge;75-79 år;kvinnor;2017;1451
0126 Huddinge;75-79 år;kvinnor;2018;1565
0126 Huddinge;80-84 år;kvinnor;2008;840
0126 Huddinge;80-84 år;kvinnor;2009;843
0126 Huddinge;80-84 år;kvinnor;2010;863
0126 Huddinge;80-84 år;kvinnor;2011;900
0126 Huddinge;80-84 år;kvinnor;2012;945
0126 Huddinge;80-84 år;kvinnor;2013;939
0126 Huddinge;80-84 år;kvinnor;2014;951
0126 Huddinge;80-84 år;kvinnor;2015;954
0126 Huddinge;80-84 år;kvinnor;2016;966
0126 Huddinge;80-84 år;kvinnor;2017;983
0126 Huddinge;80-84 år;kvinnor;2018;1001
0126 Huddinge;85-89 år;kvinnor;2008;533
0126 Huddinge;85-89 år;kvinnor;2009;556
0126 Huddinge;85-89 år;kvinnor;2010;546
0126 Huddinge;85-89 år;kvinnor;2011;569
0126 Huddinge;85-89 år;kvinnor;2012;567
0126 Huddinge;85-89 år;kvinnor;2013;588
0126 Huddinge;85-89 år;kvinnor;2014;606
0126 Huddinge;85-89 år;kvinnor;2015;620
0126 Huddinge;85-89 år;kvinnor;2016;651
0126 Huddinge;85-89 år;kvinnor;2017;664
0126 Huddinge;85-89 år;kvinnor;2018;677
0126 Huddinge;90-94 år;kvinnor;2008;219
0126 Huddinge;90-94 år;kvinnor;2009;224
0126 Huddinge;90-94 år;kvinnor;2010;235
0126 Huddinge;90-94 år;kvinnor;2011;239
0126 Huddinge;90-94 år;kvinnor;2012;254
0126 Huddinge;90-94 år;kvinnor;2013;263
0126 Huddinge;90-94 år;kvinnor;2014;285
0126 Huddinge;90-94 år;kvinnor;2015;294
0126 Huddinge;90-94 år;kvinnor;2016;284
0126 Huddinge;90-94 år;kvinnor;2017;293
0126 Huddinge;90-94 år;kvinnor;2018;294
0126 Huddinge;95-99 år;kvinnor;2008;56
0126 Huddinge;95-99 år;kvinnor;2009;62
0126 Huddinge;95-99 år;kvinnor;2010;66
0126 Huddinge;95-99 år;kvinnor;2011;67
0126 Huddinge;95-99 år;kvinnor;2012;63
0126 Huddinge;95-99 år;kvinnor;2013;71
0126 Huddinge;95-99 år;kvinnor;2014;62
0126 Huddinge;95-99 år;kvinnor;2015;68
0126 Huddinge;95-99 år;kvinnor;2016;71
0126 Huddinge;95-99 år;kvinnor;2017;72
0126 Huddinge;95-99 år;kvinnor;2018;83
0126 Huddinge;100+ år;kvinnor;2008;9
0126 Huddinge;100+ år;kvinnor;2009;11
0126 Huddinge;100+ år;kvinnor;2010;9
0126 Huddinge;100+ år;kvinnor;2011;7
0126 Huddinge;100+ år;kvinnor;2012;4
0126 Huddinge;100+ år;kvinnor;2013;4
0126 Huddinge;100+ år;kvinnor;2014;7
0126 Huddinge;100+ år;kvinnor;2015;11
0126 Huddinge;100+ år;kvinnor;2016;11
0126 Huddinge;100+ år;kvinnor;2017;13
0126 Huddinge;100+ år;kvinnor;2018;6
0127 Botkyrka;55-59 år;kvinnor;2008;2246
0127 Botkyrka;55-59 år;kvinnor;2009;2175
0127 Botkyrka;55-59 år;kvinnor;2010;2180
0127 Botkyrka;55-59 år;kvinnor;2011;2205
0127 Botkyrka;55-59 år;kvinnor;2012;2212
0127 Botkyrka;55-59 år;kvinnor;2013;2324
0127 Botkyrka;55-59 år;kvinnor;2014;2369
0127 Botkyrka;55-59 år;kvinnor;2015;2354
0127 Botkyrka;55-59 år;kvinnor;2016;2315
0127 Botkyrka;55-59 år;kvinnor;2017;2385
0127 Botkyrka;55-59 år;kvinnor;2018;2432
0127 Botkyrka;60-64 år;kvinnor;2008;2474
0127 Botkyrka;60-64 år;kvinnor;2009;2436
0127 Botkyrka;60-64 år;kvinnor;2010;2339
0127 Botkyrka;60-64 år;kvinnor;2011;2283
0127 Botkyrka;60-64 år;kvinnor;2012;2188
0127 Botkyrka;60-64 år;kvinnor;2013;2099
0127 Botkyrka;60-64 år;kvinnor;2014;2065
0127 Botkyrka;60-64 år;kvinnor;2015;2038
0127 Botkyrka;60-64 år;kvinnor;2016;2071
0127 Botkyrka;60-64 år;kvinnor;2017;2064
0127 Botkyrka;60-64 år;kvinnor;2018;2170
0127 Botkyrka;65-69 år;kvinnor;2008;1803
0127 Botkyrka;65-69 år;kvinnor;2009;1934
0127 Botkyrka;65-69 år;kvinnor;2010;2094
0127 Botkyrka;65-69 år;kvinnor;2011;2161
0127 Botkyrka;65-69 år;kvinnor;2012;2252
0127 Botkyrka;65-69 år;kvinnor;2013;2214
0127 Botkyrka;65-69 år;kvinnor;2014;2174
0127 Botkyrka;65-69 år;kvinnor;2015;2089
0127 Botkyrka;65-69 år;kvinnor;2016;2049
0127 Botkyrka;65-69 år;kvinnor;2017;1953
0127 Botkyrka;65-69 år;kvinnor;2018;1841
0127 Botkyrka;70-74 år;kvinnor;2008;1221
0127 Botkyrka;70-74 år;kvinnor;2009;1295
0127 Botkyrka;70-74 år;kvinnor;2010;1362
0127 Botkyrka;70-74 år;kvinnor;2011;1443
0127 Botkyrka;70-74 år;kvinnor;2012;1505
0127 Botkyrka;70-74 år;kvinnor;2013;1633
0127 Botkyrka;70-74 år;kvinnor;2014;1742
0127 Botkyrka;70-74 år;kvinnor;2015;1876
0127 Botkyrka;70-74 år;kvinnor;2016;1931
0127 Botkyrka;70-74 år;kvinnor;2017;2004
0127 Botkyrka;70-74 år;kvinnor;2018;1961
0127 Botkyrka;75-79 år;kvinnor;2008;951
0127 Botkyrka;75-79 år;kvinnor;2009;961
0127 Botkyrka;75-79 år;kvinnor;2010;957
0127 Botkyrka;75-79 år;kvinnor;2011;976
0127 Botkyrka;75-79 år;kvinnor;2012;1006
0127 Botkyrka;75-79 år;kvinnor;2013;1069
0127 Botkyrka;75-79 år;kvinnor;2014;1130
0127 Botkyrka;75-79 år;kvinnor;2015;1181
0127 Botkyrka;75-79 år;kvinnor;2016;1228
0127 Botkyrka;75-79 år;kvinnor;2017;1274
0127 Botkyrka;75-79 år;kvinnor;2018;1401
0127 Botkyrka;80-84 år;kvinnor;2008;615
0127 Botkyrka;80-84 år;kvinnor;2009;642
0127 Botkyrka;80-84 år;kvinnor;2010;695
0127 Botkyrka;80-84 år;kvinnor;2011;738
0127 Botkyrka;80-84 år;kvinnor;2012;762
0127 Botkyrka;80-84 år;kvinnor;2013;745
0127 Botkyrka;80-84 år;kvinnor;2014;747
0127 Botkyrka;80-84 år;kvinnor;2015;747
0127 Botkyrka;80-84 år;kvinnor;2016;766
0127 Botkyrka;80-84 år;kvinnor;2017;790
0127 Botkyrka;80-84 år;kvinnor;2018;838
0127 Botkyrka;85-89 år;kvinnor;2008;398
0127 Botkyrka;85-89 år;kvinnor;2009;412
0127 Botkyrka;85-89 år;kvinnor;2010;398
0127 Botkyrka;85-89 år;kvinnor;2011;381
0127 Botkyrka;85-89 år;kvinnor;2012;368
0127 Botkyrka;85-89 år;kvinnor;2013;394
0127 Botkyrka;85-89 år;kvinnor;2014;439
0127 Botkyrka;85-89 år;kvinnor;2015;473
0127 Botkyrka;85-89 år;kvinnor;2016;496
0127 Botkyrka;85-89 år;kvinnor;2017;508
0127 Botkyrka;85-89 år;kvinnor;2018;495
0127 Botkyrka;90-94 år;kvinnor;2008;164
0127 Botkyrka;90-94 år;kvinnor;2009;169
0127 Botkyrka;90-94 år;kvinnor;2010;189
0127 Botkyrka;90-94 år;kvinnor;2011;203
0127 Botkyrka;90-94 år;kvinnor;2012;189
0127 Botkyrka;90-94 år;kvinnor;2013;197
0127 Botkyrka;90-94 år;kvinnor;2014;180
0127 Botkyrka;90-94 år;kvinnor;2015;169
0127 Botkyrka;90-94 år;kvinnor;2016;174
0127 Botkyrka;90-94 år;kvinnor;2017;183
0127 Botkyrka;90-94 år;kvinnor;2018;194
0127 Botkyrka;95-99 år;kvinnor;2008;37
0127 Botkyrka;95-99 år;kvinnor;2009;39
0127 Botkyrka;95-99 år;kvinnor;2010;39
0127 Botkyrka;95-99 år;kvinnor;2011;38
0127 Botkyrka;95-99 år;kvinnor;2012;49
0127 Botkyrka;95-99 år;kvinnor;2013;53
0127 Botkyrka;95-99 år;kvinnor;2014;62
0127 Botkyrka;95-99 år;kvinnor;2015;59
0127 Botkyrka;95-99 år;kvinnor;2016;60
0127 Botkyrka;95-99 år;kvinnor;2017;51
0127 Botkyrka;95-99 år;kvinnor;2018;53
0127 Botkyrka;100+ år;kvinnor;2008;6
0127 Botkyrka;100+ år;kvinnor;2009;6
0127 Botkyrka;100+ år;kvinnor;2010;5
0127 Botkyrka;100+ år;kvinnor;2011;5
0127 Botkyrka;100+ år;kvinnor;2012;7
0127 Botkyrka;100+ år;kvinnor;2013;6
0127 Botkyrka;100+ år;kvinnor;2014;9
0127 Botkyrka;100+ år;kvinnor;2015;6
0127 Botkyrka;100+ år;kvinnor;2016;8
0127 Botkyrka;100+ år;kvinnor;2017;12
0127 Botkyrka;100+ år;kvinnor;2018;13
0128 Salem;55-59 år;kvinnor;2008;405
0128 Salem;55-59 år;kvinnor;2009;394
0128 Salem;55-59 år;kvinnor;2010;367
0128 Salem;55-59 år;kvinnor;2011;352
0128 Salem;55-59 år;kvinnor;2012;355
0128 Salem;55-59 år;kvinnor;2013;357
0128 Salem;55-59 år;kvinnor;2014;373
0128 Salem;55-59 år;kvinnor;2015;365
0128 Salem;55-59 år;kvinnor;2016;364
0128 Salem;55-59 år;kvinnor;2017;373
0128 Salem;55-59 år;kvinnor;2018;382
0128 Salem;60-64 år;kvinnor;2008;515
0128 Salem;60-64 år;kvinnor;2009;485
0128 Salem;60-64 år;kvinnor;2010;475
0128 Salem;60-64 år;kvinnor;2011;462
0128 Salem;60-64 år;kvinnor;2012;433
0128 Salem;60-64 år;kvinnor;2013;389
0128 Salem;60-64 år;kvinnor;2014;364
0128 Salem;60-64 år;kvinnor;2015;344
0128 Salem;60-64 år;kvinnor;2016;349
0128 Salem;60-64 år;kvinnor;2017;342
0128 Salem;60-64 år;kvinnor;2018;334
0128 Salem;65-69 år;kvinnor;2008;446
0128 Salem;65-69 år;kvinnor;2009;468
0128 Salem;65-69 år;kvinnor;2010;478
0128 Salem;65-69 år;kvinnor;2011;489
0128 Salem;65-69 år;kvinnor;2012;481
0128 Salem;65-69 år;kvinnor;2013;489
0128 Salem;65-69 år;kvinnor;2014;455
0128 Salem;65-69 år;kvinnor;2015;441
0128 Salem;65-69 år;kvinnor;2016;425
0128 Salem;65-69 år;kvinnor;2017;392
0128 Salem;65-69 år;kvinnor;2018;356
0128 Salem;70-74 år;kvinnor;2008;265
0128 Salem;70-74 år;kvinnor;2009;303
0128 Salem;70-74 år;kvinnor;2010;337
0128 Salem;70-74 år;kvinnor;2011;375
0128 Salem;70-74 år;kvinnor;2012;408
0128 Salem;70-74 år;kvinnor;2013;437
0128 Salem;70-74 år;kvinnor;2014;446
0128 Salem;70-74 år;kvinnor;2015;452
0128 Salem;70-74 år;kvinnor;2016;447
0128 Salem;70-74 år;kvinnor;2017;442
0128 Salem;70-74 år;kvinnor;2018;440
0128 Salem;75-79 år;kvinnor;2008;191
0128 Salem;75-79 år;kvinnor;2009;194
0128 Salem;75-79 år;kvinnor;2010;195
0128 Salem;75-79 år;kvinnor;2011;204
0128 Salem;75-79 år;kvinnor;2012;221
0128 Salem;75-79 år;kvinnor;2013;245
0128 Salem;75-79 år;kvinnor;2014;286
0128 Salem;75-79 år;kvinnor;2015;318
0128 Salem;75-79 år;kvinnor;2016;354
0128 Salem;75-79 år;kvinnor;2017;372
0128 Salem;75-79 år;kvinnor;2018;385
0128 Salem;80-84 år;kvinnor;2008;118
0128 Salem;80-84 år;kvinnor;2009;122
0128 Salem;80-84 år;kvinnor;2010;138
0128 Salem;80-84 år;kvinnor;2011;143
0128 Salem;80-84 år;kvinnor;2012;154
0128 Salem;80-84 år;kvinnor;2013;165
0128 Salem;80-84 år;kvinnor;2014;167
0128 Salem;80-84 år;kvinnor;2015;165
0128 Salem;80-84 år;kvinnor;2016;173
0128 Salem;80-84 år;kvinnor;2017;193
0128 Salem;80-84 år;kvinnor;2018;215
0128 Salem;85-89 år;kvinnor;2008;94
0128 Salem;85-89 år;kvinnor;2009;98
0128 Salem;85-89 år;kvinnor;2010;96
0128 Salem;85-89 år;kvinnor;2011;89
0128 Salem;85-89 år;kvinnor;2012;76
0128 Salem;85-89 år;kvinnor;2013;77
0128 Salem;85-89 år;kvinnor;2014;88
0128 Salem;85-89 år;kvinnor;2015;106
0128 Salem;85-89 år;kvinnor;2016;112
0128 Salem;85-89 år;kvinnor;2017;123
0128 Salem;85-89 år;kvinnor;2018;132
0128 Salem;90-94 år;kvinnor;2008;37
0128 Salem;90-94 år;kvinnor;2009;36
0128 Salem;90-94 år;kvinnor;2010;32
0128 Salem;90-94 år;kvinnor;2011;40
0128 Salem;90-94 år;kvinnor;2012;50
0128 Salem;90-94 år;kvinnor;2013;56
0128 Salem;90-94 år;kvinnor;2014;51
0128 Salem;90-94 år;kvinnor;2015;50
0128 Salem;90-94 år;kvinnor;2016;55
0128 Salem;90-94 år;kvinnor;2017;56
0128 Salem;90-94 år;kvinnor;2018;47
0128 Salem;95-99 år;kvinnor;2008;5
0128 Salem;95-99 år;kvinnor;2009;6
0128 Salem;95-99 år;kvinnor;2010;9
0128 Salem;95-99 år;kvinnor;2011;7
0128 Salem;95-99 år;kvinnor;2012;11
0128 Salem;95-99 år;kvinnor;2013;12
0128 Salem;95-99 år;kvinnor;2014;14
0128 Salem;95-99 år;kvinnor;2015;17
0128 Salem;95-99 år;kvinnor;2016;19
0128 Salem;95-99 år;kvinnor;2017;18
0128 Salem;95-99 år;kvinnor;2018;18
0128 Salem;100+ år;kvinnor;2008;1
0128 Salem;100+ år;kvinnor;2009;0
0128 Salem;100+ år;kvinnor;2010;1
0128 Salem;100+ år;kvinnor;2011;3
0128 Salem;100+ år;kvinnor;2012;3
0128 Salem;100+ år;kvinnor;2013;3
0128 Salem;100+ år;kvinnor;2014;0
0128 Salem;100+ år;kvinnor;2015;0
0128 Salem;100+ år;kvinnor;2016;0
0128 Salem;100+ år;kvinnor;2017;4
0128 Salem;100+ år;kvinnor;2018;1
0136 Haninge;55-59 år;kvinnor;2008;2234
0136 Haninge;55-59 år;kvinnor;2009;2138
0136 Haninge;55-59 år;kvinnor;2010;2024
0136 Haninge;55-59 år;kvinnor;2011;2017
0136 Haninge;55-59 år;kvinnor;2012;2023
0136 Haninge;55-59 år;kvinnor;2013;2062
0136 Haninge;55-59 år;kvinnor;2014;2084
0136 Haninge;55-59 år;kvinnor;2015;2167
0136 Haninge;55-59 år;kvinnor;2016;2227
0136 Haninge;55-59 år;kvinnor;2017;2300
0136 Haninge;55-59 år;kvinnor;2018;2402
0136 Haninge;60-64 år;kvinnor;2008;2633
0136 Haninge;60-64 år;kvinnor;2009;2547
0136 Haninge;60-64 år;kvinnor;2010;2458
0136 Haninge;60-64 år;kvinnor;2011;2367
0136 Haninge;60-64 år;kvinnor;2012;2258
0136 Haninge;60-64 år;kvinnor;2013;2119
0136 Haninge;60-64 år;kvinnor;2014;2018
0136 Haninge;60-64 år;kvinnor;2015;1904
0136 Haninge;60-64 år;kvinnor;2016;1913
0136 Haninge;60-64 år;kvinnor;2017;1915
0136 Haninge;60-64 år;kvinnor;2018;1969
0136 Haninge;65-69 år;kvinnor;2008;1894
0136 Haninge;65-69 år;kvinnor;2009;2102
0136 Haninge;65-69 år;kvinnor;2010;2270
0136 Haninge;65-69 år;kvinnor;2011;2339
0136 Haninge;65-69 år;kvinnor;2012;2345
0136 Haninge;65-69 år;kvinnor;2013;2385
0136 Haninge;65-69 år;kvinnor;2014;2291
0136 Haninge;65-69 år;kvinnor;2015;2246
0136 Haninge;65-69 år;kvinnor;2016;2160
0136 Haninge;65-69 år;kvinnor;2017;2070
0136 Haninge;65-69 år;kvinnor;2018;1925
0136 Haninge;70-74 år;kvinnor;2008;1192
0136 Haninge;70-74 år;kvinnor;2009;1272
0136 Haninge;70-74 år;kvinnor;2010;1353
0136 Haninge;70-74 år;kvinnor;2011;1482
0136 Haninge;70-74 år;kvinnor;2012;1602
0136 Haninge;70-74 år;kvinnor;2013;1760
0136 Haninge;70-74 år;kvinnor;2014;1930
0136 Haninge;70-74 år;kvinnor;2015;2064
0136 Haninge;70-74 år;kvinnor;2016;2120
0136 Haninge;70-74 år;kvinnor;2017;2119
0136 Haninge;70-74 år;kvinnor;2018;2141
0136 Haninge;75-79 år;kvinnor;2008;875
0136 Haninge;75-79 år;kvinnor;2009;870
0136 Haninge;75-79 år;kvinnor;2010;880
0136 Haninge;75-79 år;kvinnor;2011;942
0136 Haninge;75-79 år;kvinnor;2012;1011
0136 Haninge;75-79 år;kvinnor;2013;1050
0136 Haninge;75-79 år;kvinnor;2014;1129
0136 Haninge;75-79 år;kvinnor;2015;1201
0136 Haninge;75-79 år;kvinnor;2016;1312
0136 Haninge;75-79 år;kvinnor;2017;1426
0136 Haninge;75-79 år;kvinnor;2018;1543
0136 Haninge;80-84 år;kvinnor;2008;631
0136 Haninge;80-84 år;kvinnor;2009;661
0136 Haninge;80-84 år;kvinnor;2010;688
0136 Haninge;80-84 år;kvinnor;2011;663
0136 Haninge;80-84 år;kvinnor;2012;695
0136 Haninge;80-84 år;kvinnor;2013;721
0136 Haninge;80-84 år;kvinnor;2014;694
